,state,county,candidate,party,total_votes_x,won,total_votes_y
4185,Kentucky,Estill County,Kanye West,IND,16,False,2136768
4186,Kentucky,Estill County,Brock Pierce,IND,3,False,2136768
4187,Kentucky,Estill County, Write-ins,WRI,2,False,2136768
4188,Kentucky,Fayette County,Joe Biden,DEM,90600,True,2136768
4189,Kentucky,Fayette County,Donald Trump,REP,58860,False,2136768
4190,Kentucky,Fayette County,Jo Jorgensen,LIB,2383,False,2136768
4191,Kentucky,Fayette County,Kanye West,IND,562,False,2136768
4192,Kentucky,Fayette County,Brock Pierce,IND,309,False,2136768
4193,Kentucky,Fayette County, Write-ins,WRI,198,False,2136768
4194,Kentucky,Fleming County,Donald Trump,REP,5534,True,2136768
4195,Kentucky,Fleming County,Joe Biden,DEM,1474,False,2136768
4196,Kentucky,Fleming County,Jo Jorgensen,LIB,37,False,2136768
4197,Kentucky,Fleming County,Kanye West,IND,16,False,2136768
4198,Kentucky,Fleming County,Brock Pierce,IND,5,False,2136768
4199,Kentucky,Fleming County, Write-ins,WRI,2,False,2136768
4200,Kentucky,Floyd County,Donald Trump,REP,12250,True,2136768
4201,Kentucky,Floyd County,Joe Biden,DEM,3884,False,2136768
4202,Kentucky,Floyd County,Jo Jorgensen,LIB,111,False,2136768
4203,Kentucky,Floyd County,Kanye West,IND,69,False,2136768
4204,Kentucky,Floyd County,Brock Pierce,IND,37,False,2136768
4205,Kentucky,Floyd County, Write-ins,WRI,2,False,2136768
4206,Kentucky,Franklin County,Donald Trump,REP,12900,True,2136768
4207,Kentucky,Franklin County,Joe Biden,DEM,12652,False,2136768
4208,Kentucky,Franklin County,Jo Jorgensen,LIB,365,False,2136768
4209,Kentucky,Franklin County,Kanye West,IND,89,False,2136768
4210,Kentucky,Franklin County,Brock Pierce,IND,55,False,2136768
4211,Kentucky,Franklin County, Write-ins,WRI,11,False,2136768
4212,Kentucky,Fulton County,Donald Trump,REP,1606,True,2136768
4213,Kentucky,Fulton County,Joe Biden,DEM,794,False,2136768
4214,Kentucky,Fulton County,Jo Jorgensen,LIB,18,False,2136768
4215,Kentucky,Fulton County,Brock Pierce,IND,5,False,2136768
4216,Kentucky,Fulton County,Kanye West,IND,2,False,2136768
4217,Kentucky,Fulton County, Write-ins,WRI,1,False,2136768
4218,Kentucky,Gallatin County,Donald Trump,REP,2955,True,2136768
4219,Kentucky,Gallatin County,Joe Biden,DEM,822,False,2136768
4220,Kentucky,Gallatin County,Jo Jorgensen,LIB,58,False,2136768
4221,Kentucky,Gallatin County,Brock Pierce,IND,11,False,2136768
4222,Kentucky,Gallatin County,Kanye West,IND,3,False,2136768
4223,Kentucky,Gallatin County, Write-ins,WRI,0,False,2136768
4224,Kentucky,Garrard County,Donald Trump,REP,6754,True,2136768
4225,Kentucky,Garrard County,Joe Biden,DEM,1830,False,2136768
4226,Kentucky,Garrard County,Jo Jorgensen,LIB,86,False,2136768
4227,Kentucky,Garrard County,Kanye West,IND,25,False,2136768
4228,Kentucky,Garrard County,Brock Pierce,IND,8,False,2136768
4229,Kentucky,Garrard County, Write-ins,WRI,3,False,2136768
4230,Kentucky,Grant County,Donald Trump,REP,8725,True,2136768
4231,Kentucky,Grant County,Joe Biden,DEM,2205,False,2136768
4232,Kentucky,Grant County,Jo Jorgensen,LIB,139,False,2136768
4233,Kentucky,Grant County,Kanye West,IND,20,False,2136768
4234,Kentucky,Grant County,Brock Pierce,IND,17,False,2136768
4235,Kentucky,Grant County, Write-ins,WRI,2,False,2136768
4236,Kentucky,Graves County,Donald Trump,REP,13206,True,2136768
4237,Kentucky,Graves County,Joe Biden,DEM,3560,False,2136768
4238,Kentucky,Graves County,Jo Jorgensen,LIB,187,False,2136768
4239,Kentucky,Graves County,Kanye West,IND,36,False,2136768
4240,Kentucky,Graves County,Brock Pierce,IND,30,False,2136768
4241,Kentucky,Graves County, Write-ins,WRI,0,False,2136768
4242,Kentucky,Grayson County,Donald Trump,REP,9453,True,2136768
4243,Kentucky,Grayson County,Joe Biden,DEM,2400,False,2136768
4244,Kentucky,Grayson County,Jo Jorgensen,LIB,85,False,2136768
4245,Kentucky,Grayson County,Kanye West,IND,33,False,2136768
4246,Kentucky,Grayson County,Brock Pierce,IND,12,False,2136768
4247,Kentucky,Grayson County, Write-ins,WRI,2,False,2136768
4248,Kentucky,Green County,Donald Trump,REP,4838,True,2136768
4249,Kentucky,Green County,Joe Biden,DEM,920,False,2136768
4250,Kentucky,Green County,Jo Jorgensen,LIB,29,False,2136768
4251,Kentucky,Green County,Kanye West,IND,18,False,2136768
4252,Kentucky,Green County,Brock Pierce,IND,7,False,2136768
4253,Kentucky,Green County, Write-ins,WRI,0,False,2136768
4254,Kentucky,Greenup County,Donald Trump,REP,13064,True,2136768
4255,Kentucky,Greenup County,Joe Biden,DEM,4873,False,2136768
4256,Kentucky,Greenup County,Jo Jorgensen,LIB,178,False,2136768
4257,Kentucky,Greenup County,Brock Pierce,IND,33,False,2136768
4258,Kentucky,Greenup County,Kanye West,IND,28,False,2136768
4259,Kentucky,Greenup County, Write-ins,WRI,0,False,2136768
4260,Kentucky,Hancock County,Donald Trump,REP,3145,True,2136768
4261,Kentucky,Hancock County,Joe Biden,DEM,1351,False,2136768
4262,Kentucky,Hancock County,Jo Jorgensen,LIB,67,False,2136768
4263,Kentucky,Hancock County,Kanye West,IND,14,False,2136768
4264,Kentucky,Hancock County,Brock Pierce,IND,10,False,2136768
4265,Kentucky,Hancock County, Write-ins,WRI,0,False,2136768
4266,Kentucky,Hardin County,Donald Trump,REP,29832,True,2136768
4267,Kentucky,Hardin County,Joe Biden,DEM,18101,False,2136768
4268,Kentucky,Hardin County,Jo Jorgensen,LIB,753,False,2136768
4269,Kentucky,Hardin County,Kanye West,IND,151,False,2136768
4270,Kentucky,Hardin County,Brock Pierce,IND,104,False,2136768
4271,Kentucky,Hardin County, Write-ins,WRI,0,False,2136768
4272,Kentucky,Harlan County,Donald Trump,REP,9367,True,2136768
4273,Kentucky,Harlan County,Joe Biden,DEM,1494,False,2136768
4274,Kentucky,Harlan County,Jo Jorgensen,LIB,81,False,2136768
4275,Kentucky,Harlan County,Kanye West,IND,16,False,2136768
4276,Kentucky,Harlan County,Brock Pierce,IND,13,False,2136768
4277,Kentucky,Harlan County, Write-ins,WRI,0,False,2136768
4278,Kentucky,Harrison County,Donald Trump,REP,6334,True,2136768
4279,Kentucky,Harrison County,Joe Biden,DEM,2400,False,2136768
4280,Kentucky,Harrison County,Jo Jorgensen,LIB,85,False,2136768
4281,Kentucky,Harrison County,Brock Pierce,IND,20,False,2136768
4282,Kentucky,Harrison County,Kanye West,IND,14,False,2136768
4283,Kentucky,Harrison County, Write-ins,WRI,6,False,2136768
4284,Kentucky,Hart County,Donald Trump,REP,6345,True,2136768
4285,Kentucky,Hart County,Joe Biden,DEM,1908,False,2136768
4286,Kentucky,Hart County,Jo Jorgensen,LIB,76,False,2136768
4287,Kentucky,Hart County,Kanye West,IND,22,False,2136768
4288,Kentucky,Hart County,Brock Pierce,IND,18,False,2136768
4289,Kentucky,Hart County, Write-ins,WRI,1,False,2136768
4290,Kentucky,Henderson County,Donald Trump,REP,12730,True,2136768
4291,Kentucky,Henderson County,Joe Biden,DEM,7639,False,2136768
4292,Kentucky,Henderson County,Jo Jorgensen,LIB,244,False,2136768
4293,Kentucky,Henderson County,Kanye West,IND,50,False,2136768
4294,Kentucky,Henderson County,Brock Pierce,IND,25,False,2136768
4295,Kentucky,Henderson County, Write-ins,WRI,9,False,2136768
4296,Kentucky,Henry County,Donald Trump,REP,5843,True,2136768
4297,Kentucky,Henry County,Joe Biden,DEM,2142,False,2136768
4298,Kentucky,Henry County,Jo Jorgensen,LIB,86,False,2136768
4299,Kentucky,Henry County,Kanye West,IND,19,False,2136768
4300,Kentucky,Henry County,Brock Pierce,IND,17,False,2136768
4301,Kentucky,Henry County, Write-ins,WRI,3,False,2136768
4302,Kentucky,Hickman County,Donald Trump,REP,1714,True,2136768
4303,Kentucky,Hickman County,Joe Biden,DEM,458,False,2136768
4304,Kentucky,Hickman County,Jo Jorgensen,LIB,21,False,2136768
4305,Kentucky,Hickman County,Brock Pierce,IND,4,False,2136768
4306,Kentucky,Hickman County,Kanye West,IND,2,False,2136768
4307,Kentucky,Hickman County, Write-ins,WRI,0,False,2136768
4308,Kentucky,Hopkins County,Donald Trump,REP,15757,True,2136768
4309,Kentucky,Hopkins County,Joe Biden,DEM,5439,False,2136768
4310,Kentucky,Hopkins County,Jo Jorgensen,LIB,226,False,2136768
4311,Kentucky,Hopkins County,Kanye West,IND,63,False,2136768
4312,Kentucky,Hopkins County,Brock Pierce,IND,24,False,2136768
4313,Kentucky,Hopkins County, Write-ins,WRI,3,False,2136768
4314,Kentucky,Jackson County,Donald Trump,REP,5453,True,2136768
4315,Kentucky,Jackson County,Joe Biden,DEM,605,False,2136768
4316,Kentucky,Jackson County,Jo Jorgensen,LIB,33,False,2136768
4317,Kentucky,Jackson County,Kanye West,IND,15,False,2136768
4318,Kentucky,Jackson County,Brock Pierce,IND,7,False,2136768
4319,Kentucky,Jackson County, Write-ins,WRI,0,False,2136768
4320,Kentucky,Jefferson County,Joe Biden,DEM,228358,True,2136768
4321,Kentucky,Jefferson County,Donald Trump,REP,150646,False,2136768
4322,Kentucky,Jefferson County,Jo Jorgensen,LIB,4782,False,2136768
4323,Kentucky,Jefferson County,Kanye West,IND,1660,False,2136768
4324,Kentucky,Jefferson County,Brock Pierce,IND,749,False,2136768
4325,Kentucky,Jefferson County, Write-ins,WRI,434,False,2136768
4326,Kentucky,Jessamine County,Donald Trump,REP,17096,True,2136768
4327,Kentucky,Jessamine County,Joe Biden,DEM,8567,False,2136768
4328,Kentucky,Jessamine County,Jo Jorgensen,LIB,447,False,2136768
4329,Kentucky,Jessamine County,Kanye West,IND,92,False,2136768
4330,Kentucky,Jessamine County,Brock Pierce,IND,49,False,2136768
4331,Kentucky,Jessamine County, Write-ins,WRI,29,False,2136768
4332,Kentucky,Johnson County,Donald Trump,REP,8450,True,2136768
4333,Kentucky,Johnson County,Joe Biden,DEM,1608,False,2136768
4334,Kentucky,Johnson County,Jo Jorgensen,LIB,77,False,2136768
4335,Kentucky,Johnson County,Kanye West,IND,31,False,2136768
4336,Kentucky,Johnson County,Brock Pierce,IND,26,False,2136768
4337,Kentucky,Johnson County, Write-ins,WRI,0,False,2136768
4338,Kentucky,Kenton County,Donald Trump,REP,48129,True,2136768
4339,Kentucky,Kenton County,Joe Biden,DEM,32271,False,2136768
4340,Kentucky,Kenton County,Jo Jorgensen,LIB,1360,False,2136768
4341,Kentucky,Kenton County,Kanye West,IND,225,False,2136768
4342,Kentucky,Kenton County,Brock Pierce,IND,135,False,2136768
4343,Kentucky,Kenton County, Write-ins,WRI,78,False,2136768
4344,Kentucky,Knott County,Donald Trump,REP,4780,True,2136768
4345,Kentucky,Knott County,Joe Biden,DEM,1412,False,2136768
4346,Kentucky,Knott County,Jo Jorgensen,LIB,28,False,2136768
4347,Kentucky,Knott County,Brock Pierce,IND,17,False,2136768
4348,Kentucky,Knott County,Kanye West,IND,15,False,2136768
4349,Kentucky,Knott County, Write-ins,WRI,0,False,2136768
4350,Kentucky,Knox County,Donald Trump,REP,11012,True,2136768
4351,Kentucky,Knox County,Joe Biden,DEM,2114,False,2136768
4352,Kentucky,Knox County,Jo Jorgensen,LIB,109,False,2136768
4353,Kentucky,Knox County,Kanye West,IND,32,False,2136768
4354,Kentucky,Knox County,Brock Pierce,IND,6,False,2136768
4355,Kentucky,Knox County, Write-ins,WRI,0,False,2136768
4356,Kentucky,Larue County,Donald Trump,REP,5685,True,2136768
4357,Kentucky,Larue County,Joe Biden,DEM,1504,False,2136768
4358,Kentucky,Larue County,Jo Jorgensen,LIB,86,False,2136768
4359,Kentucky,Larue County,Kanye West,IND,19,False,2136768
4360,Kentucky,Larue County,Brock Pierce,IND,7,False,2136768
4361,Kentucky,Larue County, Write-ins,WRI,0,False,2136768
4362,Kentucky,Laurel County,Donald Trump,REP,23237,True,2136768
4363,Kentucky,Laurel County,Joe Biden,DEM,4475,False,2136768
4364,Kentucky,Laurel County,Jo Jorgensen,LIB,282,False,2136768
4365,Kentucky,Laurel County,Kanye West,IND,55,False,2136768
4366,Kentucky,Laurel County,Brock Pierce,IND,52,False,2136768
4367,Kentucky,Laurel County, Write-ins,WRI,10,False,2136768
4368,Kentucky,Lawrence County,Donald Trump,REP,5633,True,2136768
4369,Kentucky,Lawrence County,Joe Biden,DEM,1238,False,2136768
4370,Kentucky,Lawrence County,Jo Jorgensen,LIB,50,False,2136768
4371,Kentucky,Lawrence County,Kanye West,IND,20,False,2136768
4372,Kentucky,Lawrence County,Brock Pierce,IND,14,False,2136768
4373,Kentucky,Lawrence County, Write-ins,WRI,0,False,2136768
4374,Kentucky,Lee County,Donald Trump,REP,2273,True,2136768
4375,Kentucky,Lee County,Joe Biden,DEM,481,False,2136768
4376,Kentucky,Lee County,Jo Jorgensen,LIB,28,False,2136768
4377,Kentucky,Lee County,Brock Pierce,IND,12,False,2136768
4378,Kentucky,Lee County,Kanye West,IND,7,False,2136768
4379,Kentucky,Lee County, Write-ins,WRI,0,False,2136768
4380,Kentucky,Leslie County,Donald Trump,REP,4321,True,2136768
4381,Kentucky,Leslie County,Joe Biden,DEM,446,False,2136768
4382,Kentucky,Leslie County,Jo Jorgensen,LIB,23,False,2136768
4383,Kentucky,Leslie County,Kanye West,IND,12,False,2136768
4384,Kentucky,Leslie County,Brock Pierce,IND,9,False,2136768
4385,Kentucky,Leslie County, Write-ins,WRI,2,False,2136768
4386,Kentucky,Letcher County,Donald Trump,REP,7226,True,2136768
4387,Kentucky,Letcher County,Joe Biden,DEM,1799,False,2136768
4388,Kentucky,Letcher County,Jo Jorgensen,LIB,69,False,2136768
4389,Kentucky,Letcher County,Kanye West,IND,28,False,2136768
4390,Kentucky,Letcher County,Brock Pierce,IND,13,False,2136768
4391,Kentucky,Letcher County, Write-ins,WRI,0,False,2136768
4392,Kentucky,Lewis County,Donald Trump,REP,4986,True,2136768
4393,Kentucky,Lewis County,Joe Biden,DEM,823,False,2136768
4394,Kentucky,Lewis County,Jo Jorgensen,LIB,61,False,2136768
4395,Kentucky,Lewis County,Brock Pierce,IND,7,False,2136768
4396,Kentucky,Lewis County,Kanye West,IND,6,False,2136768
4397,Kentucky,Lewis County, Write-ins,WRI,0,False,2136768
4398,Kentucky,Lincoln County,Donald Trump,REP,8489,True,2136768
4399,Kentucky,Lincoln County,Joe Biden,DEM,2254,False,2136768
4400,Kentucky,Lincoln County,Jo Jorgensen,LIB,129,False,2136768
4401,Kentucky,Lincoln County,Kanye West,IND,23,False,2136768
4402,Kentucky,Lincoln County,Brock Pierce,IND,18,False,2136768
4403,Kentucky,Lincoln County, Write-ins,WRI,1,False,2136768
4404,Kentucky,Livingston County,Donald Trump,REP,4010,True,2136768
4405,Kentucky,Livingston County,Joe Biden,DEM,939,False,2136768
4406,Kentucky,Livingston County,Jo Jorgensen,LIB,44,False,2136768
4407,Kentucky,Livingston County,Kanye West,IND,6,False,2136768
4408,Kentucky,Livingston County,Brock Pierce,IND,4,False,2136768
4409,Kentucky,Livingston County, Write-ins,WRI,1,False,2136768
4410,Kentucky,Logan County,Donald Trump,REP,9067,True,2136768
4411,Kentucky,Logan County,Joe Biden,DEM,3094,False,2136768
4412,Kentucky,Logan County,Jo Jorgensen,LIB,145,False,2136768
4413,Kentucky,Logan County,Kanye West,IND,22,False,2136768
4414,Kentucky,Logan County,Brock Pierce,IND,18,False,2136768
4415,Kentucky,Logan County, Write-ins,WRI,4,False,2136768
4416,Kentucky,Lyon County,Donald Trump,REP,3100,True,2136768
4417,Kentucky,Lyon County,Joe Biden,DEM,1092,False,2136768
4418,Kentucky,Lyon County,Jo Jorgensen,LIB,25,False,2136768
4419,Kentucky,Lyon County,Kanye West,IND,7,False,2136768
4420,Kentucky,Lyon County,Brock Pierce,IND,4,False,2136768
4421,Kentucky,Lyon County, Write-ins,WRI,0,False,2136768
4422,Kentucky,McCracken County,Donald Trump,REP,21820,True,2136768
4423,Kentucky,McCracken County,Joe Biden,DEM,11195,False,2136768
4424,Kentucky,McCracken County,Jo Jorgensen,LIB,376,False,2136768
4425,Kentucky,McCracken County,Kanye West,IND,92,False,2136768
4426,Kentucky,McCracken County,Brock Pierce,IND,43,False,2136768
4427,Kentucky,McCracken County, Write-ins,WRI,23,False,2136768
4428,Kentucky,McCreary County,Donald Trump,REP,5664,True,2136768
4429,Kentucky,McCreary County,Joe Biden,DEM,725,False,2136768
4430,Kentucky,McCreary County,Jo Jorgensen,LIB,34,False,2136768
4431,Kentucky,McCreary County,Kanye West,IND,8,False,2136768
4432,Kentucky,McCreary County,Brock Pierce,IND,4,False,2136768
4433,Kentucky,McCreary County, Write-ins,WRI,3,False,2136768
4434,Kentucky,McLean County,Donald Trump,REP,3633,True,2136768
4435,Kentucky,McLean County,Joe Biden,DEM,1074,False,2136768
4436,Kentucky,McLean County,Jo Jorgensen,LIB,56,False,2136768
4437,Kentucky,McLean County,Kanye West,IND,11,False,2136768
4438,Kentucky,McLean County,Brock Pierce,IND,8,False,2136768
4439,Kentucky,McLean County, Write-ins,WRI,0,False,2136768
4440,Kentucky,Madison County,Donald Trump,REP,27356,True,2136768
4441,Kentucky,Madison County,Joe Biden,DEM,15581,False,2136768
4442,Kentucky,Madison County,Jo Jorgensen,LIB,730,False,2136768
4443,Kentucky,Madison County,Kanye West,IND,140,False,2136768
4444,Kentucky,Madison County,Brock Pierce,IND,104,False,2136768
4445,Kentucky,Madison County, Write-ins,WRI,46,False,2136768
4446,Kentucky,Magoffin County,Donald Trump,REP,4174,True,2136768
4447,Kentucky,Magoffin County,Joe Biden,DEM,1214,False,2136768
4448,Kentucky,Magoffin County,Jo Jorgensen,LIB,40,False,2136768
4449,Kentucky,Magoffin County,Kanye West,IND,10,False,2136768
4450,Kentucky,Magoffin County,Brock Pierce,IND,9,False,2136768
4451,Kentucky,Magoffin County, Write-ins,WRI,0,False,2136768
4452,Kentucky,Marion County,Donald Trump,REP,6113,True,2136768
4453,Kentucky,Marion County,Joe Biden,DEM,2722,False,2136768
4454,Kentucky,Marion County,Jo Jorgensen,LIB,55,False,2136768
4455,Kentucky,Marion County,Kanye West,IND,24,False,2136768
4456,Kentucky,Marion County,Brock Pierce,IND,14,False,2136768
4457,Kentucky,Marion County, Write-ins,WRI,0,False,2136768
4458,Kentucky,Marshall County,Donald Trump,REP,13297,True,2136768
4459,Kentucky,Marshall County,Joe Biden,DEM,4071,False,2136768
4460,Kentucky,Marshall County,Jo Jorgensen,LIB,165,False,2136768
4461,Kentucky,Marshall County,Kanye West,IND,44,False,2136768
4462,Kentucky,Marshall County,Brock Pierce,IND,24,False,2136768
4463,Kentucky,Marshall County, Write-ins,WRI,2,False,2136768
4464,Kentucky,Martin County,Donald Trump,REP,3496,True,2136768
4465,Kentucky,Martin County,Joe Biden,DEM,403,False,2136768
4466,Kentucky,Martin County,Jo Jorgensen,LIB,17,False,2136768
4467,Kentucky,Martin County,Kanye West,IND,8,False,2136768
4468,Kentucky,Martin County,Brock Pierce,IND,6,False,2136768
4469,Kentucky,Martin County, Write-ins,WRI,6,False,2136768
4470,Kentucky,Mason County,Donald Trump,REP,5477,True,2136768
4471,Kentucky,Mason County,Joe Biden,DEM,2362,False,2136768
4472,Kentucky,Mason County,Jo Jorgensen,LIB,85,False,2136768
4473,Kentucky,Mason County,Kanye West,IND,19,False,2136768
4474,Kentucky,Mason County,Brock Pierce,IND,15,False,2136768
4475,Kentucky,Mason County, Write-ins,WRI,0,False,2136768
4476,Kentucky,Meade County,Donald Trump,REP,10185,True,2136768
4477,Kentucky,Meade County,Joe Biden,DEM,3632,False,2136768
4478,Kentucky,Meade County,Jo Jorgensen,LIB,235,False,2136768
4479,Kentucky,Meade County,Kanye West,IND,33,False,2136768
4480,Kentucky,Meade County,Brock Pierce,IND,26,False,2136768
4481,Kentucky,Meade County, Write-ins,WRI,2,False,2136768
4482,Kentucky,Menifee County,Donald Trump,REP,2311,True,2136768
4483,Kentucky,Menifee County,Joe Biden,DEM,750,False,2136768
4484,Kentucky,Menifee County,Jo Jorgensen,LIB,24,False,2136768
4485,Kentucky,Menifee County,Kanye West,IND,12,False,2136768
4486,Kentucky,Menifee County,Brock Pierce,IND,5,False,2136768
4487,Kentucky,Menifee County, Write-ins,WRI,0,False,2136768
4488,Kentucky,Mercer County,Donald Trump,REP,8506,True,2136768
4489,Kentucky,Mercer County,Joe Biden,DEM,3033,False,2136768
4490,Kentucky,Mercer County,Jo Jorgensen,LIB,140,False,2136768
4491,Kentucky,Mercer County,Kanye West,IND,40,False,2136768
4492,Kentucky,Mercer County,Brock Pierce,IND,16,False,2136768
4493,Kentucky,Mercer County, Write-ins,WRI,0,False,2136768
4494,Kentucky,Metcalfe County,Donald Trump,REP,3959,True,2136768
4495,Kentucky,Metcalfe County,Joe Biden,DEM,975,False,2136768
4496,Kentucky,Metcalfe County,Jo Jorgensen,LIB,56,False,2136768
4497,Kentucky,Metcalfe County,Kanye West,IND,12,False,2136768
4498,Kentucky,Metcalfe County,Brock Pierce,IND,10,False,2136768
4499,Kentucky,Metcalfe County, Write-ins,WRI,0,False,2136768
4500,Kentucky,Monroe County,Donald Trump,REP,4628,True,2136768
4501,Kentucky,Monroe County,Joe Biden,DEM,657,False,2136768
4502,Kentucky,Monroe County,Jo Jorgensen,LIB,30,False,2136768
4503,Kentucky,Monroe County,Kanye West,IND,10,False,2136768
4504,Kentucky,Monroe County,Brock Pierce,IND,5,False,2136768
4505,Kentucky,Monroe County, Write-ins,WRI,0,False,2136768
4506,Kentucky,Montgomery County,Donald Trump,REP,8993,True,2136768
4507,Kentucky,Montgomery County,Joe Biden,DEM,3630,False,2136768
